HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,False,G,55,S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False
Earth,True,G,55,S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,56,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,56,S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True
Earth,False,G,65,P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False
Earth,True,G,66,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,57,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,E,23,P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False
Europa,False,C,9,P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True
Earth,False,E,24,P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False
Europa,False,B,17,P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False
Europa,False,B,17,P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False
Earth,True,G,59,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,69,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,13,S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False
Mars,False,D,14,S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False
Mars,False,D,14,S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False
Mars,False,D,13,P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True
Earth,False,F,90,P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False
Earth,True,G,69,P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,E,25,P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False
Mars,False,F,71,S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False
Earth,False,F,72,S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False
Earth,False,F,91,P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False
Europa,False,C,11,P,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True
Earth,False,F,92,P,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False
Earth,True,G,60,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,B,18,P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,18,P,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False
Europa,True,B,18,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,96,P,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False
Mars,True,F,96,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,96,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,16,S,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True
Europa,False,A,5,S,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True
Europa,True,A,5,S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,75,S,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True
Mars,True,F,97,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,76,S,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False
Europa,False,B,20,P,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False
Mars,True,F,77,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,62,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,63,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,63,S,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False
Earth,False,F,78,S,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False
Earth,False,F,78,S,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False
Earth,False,F,79,S,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False
Earth,False,F,98,P,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,False
Mars,False,D,15,P,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,False
Earth,False,F,80,S,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False
Europa,True,B,21,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,81,S,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,True
Earth,False,E,27,P,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,False
Earth,True,G,71,P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,64,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,E,26,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,14,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,14,S,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,15,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,15,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,83,S,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,False
Earth,False,G,72,P,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,True
Earth,True,G,72,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,72,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,D,16,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,84,S,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,False
Earth,True,G,65,S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,27,S,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,True
Earth,False,F,85,S,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,True
Earth,False,G,66,S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,100,P,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,False
Earth,False,E,28,P,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,False
Earth,False,F,101,P,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,False
Europa,False,B,22,P,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,False
Europa,False,B,22,P,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,True
Earth,False,F,87,S,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,False
Earth,True,G,69,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,29,P,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,False
Mars,True,F,103,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,103,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,30,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,False
Earth,True,G,70,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,28,S,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,False
Earth,False,F,88,S,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,False
Europa,False,B,17,S,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,False
Earth,True,G,71,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,89,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,29,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,D,19,P,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,True
Mars,False,F,90,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,90,S,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,False
Mars,False,E,31,S,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,False
Europa,True,B,19,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,19,S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,19,S,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,False
Europa,True,B,19,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,91,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,74,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,16,P,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,True
Europa,False,D,18,S,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,True
Europa,True,D,18,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,78,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,20,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,6,S,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False
Earth,False,E,33,P,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,False
Earth,False,E,33,S,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,True
Mars,True,F,93,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,17,P,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,False
Earth,True,G,81,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,82,P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,D,21,P,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,False
Europa,False,B,23,P,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False
Europa,False,B,23,P,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False
Earth,False,G,83,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,False
Earth,False,F,110,P,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,True
Europa,True,C,18,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,18,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,18,P,TRAPPIST-1e,38.0,False,0.0,1793.0,479.0,9.0,4987.0,False
Mars,True,F,95,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,84,P,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,False
Earth,False,F,111,P,TRAPPIST-1e,23.0,False,59.0,0.0,0.0,681.0,0.0,False
Earth,False,F,96,S,55 Cancri e,24.0,False,930.0,691.0,838.0,0.0,0.0,False
Earth,False,F,97,S,TRAPPIST-1e,23.0,False,0.0,15.0,831.0,16.0,3.0,False
Earth,False,E,36,S,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,True
Mars,False,D,19,S,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,True
Mars,True,F,98,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,99,S,TRAPPIST-1e,23.0,False,13.0,12.0,0.0,762.0,0.0,True
Earth,False,G,80,S,TRAPPIST-1e,42.0,False,126.0,0.0,266.0,445.0,12.0,False
Europa,True,C,21,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,19,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,19,P,TRAPPIST-1e,37.0,False,0.0,6506.0,0.0,764.0,0.0,True
Europa,True,C,20,P,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,20,P,TRAPPIST-1e,33.0,False,0.0,165.0,1.0,2525.0,0.0,False
Earth,False,F,100,S,TRAPPIST-1e,19.0,False,0.0,1428.0,0.0,1.0,19.0,True
Earth,False,F,102,S,PSO J318.5-22,21.0,False,0.0,12.0,580.0,0.0,79.0,False
Earth,False,G,81,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,81,S,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,82,S,TRAPPIST-1e,22.0,False,0.0,0.0,332.0,442.0,0.0,False
Mars,False,F,114,P,55 Cancri e,33.0,False,840.0,642.0,402.0,21.0,0.0,False
Europa,True,B,24,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,24,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,115,P,TRAPPIST-1e,31.0,False,697.0,0.0,612.0,0.0,0.0,False
Mars,True,E,37,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,83,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,116,P,TRAPPIST-1e,23.0,False,0.0,334.0,310.0,0.0,0.0,True
Europa,False,C,22,S,TRAPPIST-1e,36.0,True,530.0,5085.0,1.0,146.0,872.0,True
Europa,True,C,21,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,21,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,C,21,P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,21,P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,21,P,TRAPPIST-1e,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,False
Europa,True,C,21,P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,105,S,TRAPPIST-1e,19.0,False,1911.0,0.0,21.0,854.0,0.0,False
Europa,True,E,34,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,86,P,TRAPPIST-1e,65.0,False,0.0,0.0,521.0,105.0,0.0,False
Earth,False,F,108,S,TRAPPIST-1e,55.0,False,53.0,790.0,37.0,0.0,0.0,True
Earth,True,G,87,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,38,S,TRAPPIST-1e,22.0,False,0.0,0.0,601.0,183.0,4.0,False
Mars,True,F,118,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,109,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,109,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,109,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,120,P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,120,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,22,P,TRAPPIST-1e,23.0,False,2648.0,0.0,1092.0,0.0,0.0,False
Europa,True,D,23,P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,121,P,TRAPPIST-1e,18.0,False,5.0,25.0,616.0,0.0,1042.0,False
Earth,True,G,89,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,E,35,P,TRAPPIST-1e,23.0,False,234.0,1.0,551.0,0.0,1.0,False
Earth,False,G,90,P,TRAPPIST-1e,48.0,False,801.0,2.0,0.0,1.0,973.0,False
Earth,True,G,86,S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,87,S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,91,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,False,F,124,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,124,P,TRAPPIST-1e,26.0,False,1252.0,0.0,46.0,124.0,6.0,False
Mars,True,F,124,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,23,S,TRAPPIST-1e,24.0,False,0.0,3385.0,826.0,9.0,793.0,True
Mars,True,F,125,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,36,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,True,F,125,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,126,P,TRAPPIST-1e,21.0,False,0.0,0.0,12.0,0.0,747.0,False
Earth,False,G,94,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,90,S,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,25,P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,92,S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,92,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,92,S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,95,P,55 Cancri e,21.0,False,0.0,0.0,908.0,49.0,0.0,True
Earth,False,F,131,P,PSO J318.5-22,21.0,False,1.0,368.0,0.0,0.0,388.0,False
Europa,True,C,24,S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,93,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,133,P,TRAPPIST-1e,44.0,False,103.0,0.0,18.0,1197.0,1.0,True
Earth,False,G,96,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,1018.0,0.0,False
Mars,True,F,112,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,113,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,25,P,PSO J318.5-22,31.0,True,629.0,0.0,0.0,150.0,0.0,False
Earth,False,F,135,P,TRAPPIST-1e,39.0,False,0.0,1496.0,0.0,140.0,383.0,False
Earth,False,G,94,S,TRAPPIST-1e,35.0,False,0.0,1778.0,0.0,0.0,0.0,True
Earth,False,E,43,S,TRAPPIST-1e,37.0,False,614.0,0.0,50.0,11.0,319.0,False
Earth,False,F,136,P,55 Cancri e,13.0,False,0.0,7.0,0.0,339.0,359.0,False
Earth,False,F,136,P,TRAPPIST-1e,21.0,False,0.0,0.0,7.0,675.0,0.0,False
Mars,False,E,44,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,B,28,P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,114,S,TRAPPIST-1e,36.0,False,2.0,0.0,0.0,1958.0,19.0,False
Europa,False,C,25,S,55 Cancri e,29.0,False,0.0,3344.0,0.0,118.0,972.0,True
Europa,False,C,25,S,55 Cancri e,36.0,False,0.0,4967.0,82.0,1517.0,575.0,True
Europa,False,C,25,S,TRAPPIST-1e,79.0,False,0.0,0.0,0.0,2210.0,2.0,False
Europa,True,C,25,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,25,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,138,P,TRAPPIST-1e,19.0,False,1019.0,266.0,141.0,0.0,0.0,True
Europa,True,E,38,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,26,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,115,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,115,S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,115,S,TRAPPIST-1e,33.0,False,105.0,0.0,1087.0,0.0,0.0,False
Earth,True,G,95,S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,39,P,TRAPPIST-1e,37.0,False,237.0,2.0,708.0,0.0,0.0,True
Earth,False,G,101,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,768.0,3.0,False
Earth,False,F,117,S,TRAPPIST-1e,28.0,False,0.0,863.0,0.0,17.0,0.0,True
Earth,False,G,97,S,TRAPPIST-1e,38.0,False,0.0,8.0,736.0,140.0,0.0,False
Earth,True,G,98,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,99,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,C,23,P,TRAPPIST-1e,44.0,False,0.0,2506.0,0.0,1360.0,722.0,False
Earth,False,F,140,P,TRAPPIST-1e,44.0,False,86.0,525.0,16.0,49.0,39.0,True
Europa,False,E,46,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,4507.0,5689.0,False
Mars,False,F,141,P,TRAPPIST-1e,15.0,False,1264.0,0.0,2.0,23.0,0.0,False
Earth,False,F,142,P,TRAPPIST-1e,45.0,False,0.0,25.0,87.0,989.0,482.0,False
Earth,False,F,143,P,TRAPPIST-1e,26.0,False,0.0,530.0,2.0,9.0,403.0,False
Earth,True,G,102,P,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,103,P,TRAPPIST-1e,25.0,False,1.0,0.0,38.0,7.0,740.0,False
Earth,True,G,101,S,PSO J318.5-22,46.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,102,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,103,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,105,P,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,105,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False
Mars,True,F,121,S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,144,P,TRAPPIST-1e,30.0,False,269.0,96.0,252.0,0.0,0.0,False
Mars,False,F,145,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,145,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,41,P,TRAPPIST-1e,41.0,False,1.0,922.0,4.0,55.0,15.0,False
Mars,True,F,146,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,23,S,TRAPPIST-1e,19.0,False,3097.0,0.0,9.0,0.0,213.0,False
Mars,False,E,48,S,TRAPPIST-1e,34.0,False,1973.0,0.0,97.0,41.0,3.0,False
Europa,True,B,25,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,122,S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,49,S,TRAPPIST-1e,19.0,False,164.0,0.0,783.0,0.0,0.0,False
Mars,False,F,123,S,TRAPPIST-1e,21.0,False,505.0,0.0,1952.0,0.0,0.0,False
Mars,True,E,49,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,27,S,TRAPPIST-1e,34.0,False,0.0,3488.0,0.0,4343.0,38.0,False
Earth,False,G,107,S,TRAPPIST-1e,22.0,False,0.0,581.0,226.0,74.0,0.0,True
Earth,False,F,147,P,55 Cancri e,24.0,False,21.0,0.0,689.0,12.0,0.0,True
Mars,False,D,24,S,55 Cancri e,24.0,False,2698.0,0.0,301.0,8.0,5.0,False
Europa,True,D,25,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,127,S,TRAPPIST-1e,24.0,False,121.0,237.0,4.0,387.0,54.0,False
Earth,True,G,108,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,107,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,149,P,55 Cancri e,43.0,False,0.0,0.0,722.0,0.0,0.0,True
Europa,False,A,7,S,55 Cancri e,25.0,False,0.0,4949.0,0.0,452.0,15.0,True
Mars,False,E,42,P,TRAPPIST-1e,23.0,False,1695.0,0.0,0.0,31.0,349.0,False
Earth,False,E,50,S,TRAPPIST-1e,26.0,False,1577.0,2.0,0.0,30.0,0.0,False
Earth,True,G,109,P,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,109,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,109,P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,109,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,109,P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,109,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,43,P,TRAPPIST-1e,21.0,False,521.0,0.0,4.0,261.0,1.0,False
Mars,False,E,44,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,132,S,PSO J318.5-22,24.0,False,0.0,23.0,0.0,184.0,2566.0,False
Earth,True,G,111,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,133,S,TRAPPIST-1e,23.0,False,139.0,0.0,1.0,152.0,354.0,True
Earth,False,F,134,S,55 Cancri e,29.0,False,0.0,0.0,2.0,786.0,594.0,True
Earth,False,E,53,S,TRAPPIST-1e,14.0,False,7.0,781.0,0.0,0.0,0.0,True
Earth,False,F,153,P,55 Cancri e,23.0,False,0.0,38.0,88.0,4.0,561.0,False
