PassengerId,HomePlanet,Destination,CryoSleep
0690_01,Mars,TRAPPIST-1e,True
0691_01,Mars,TRAPPIST-1e,False
0691_02,Mars,TRAPPIST-1e,False
0691_03,Mars,TRAPPIST-1e,True
0693_01,Europa,55 Cancri e,True
0693_02,Europa,TRAPPIST-1e,False
0696_01,Earth,TRAPPIST-1e,False
0697_01,Earth,55 Cancri e,False
0699_01,Mars,,True
0699_02,Mars,55 Cancri e,False
0701_01,Europa,TRAPPIST-1e,True
0702_01,Earth,TRAPPIST-1e,False
0703_01,Earth,TRAPPIST-1e,True
0704_01,Earth,TRAPPIST-1e,True
0705_01,Earth,55 Cancri e,False
0707_01,Earth,TRAPPIST-1e,True
0709_01,Europa,55 Cancri e,False
0709_02,Europa,55 Cancri e,True
0709_03,Europa,55 Cancri e,True
0710_01,Mars,TRAPPIST-1e,False
0712_01,Mars,TRAPPIST-1e,True
0712_02,Mars,TRAPPIST-1e,True
0713_01,Earth,TRAPPIST-1e,False
0714_01,Earth,PSO J318.5-22,True
0714_02,Earth,TRAPPIST-1e,False
0714_03,Earth,,False
0714_04,Earth,PSO J318.5-22,True
0714_05,Earth,PSO J318.5-22,True
0714_06,Earth,55 Cancri e,True
0714_07,Earth,55 Cancri e,True
0715_01,Europa,55 Cancri e,True
0718_01,Earth,TRAPPIST-1e,False
0719_01,Mars,TRAPPIST-1e,False
0724_01,Earth,PSO J318.5-22,False
0726_01,Earth,TRAPPIST-1e,True
0727_01,Earth,TRAPPIST-1e,False
0728_01,Earth,55 Cancri e,False
0729_01,Earth,TRAPPIST-1e,False
0732_01,Earth,TRAPPIST-1e,False
0733_01,Earth,55 Cancri e,False
0734_01,Earth,TRAPPIST-1e,False
0736_01,Earth,TRAPPIST-1e,False
0737_01,Europa,55 Cancri e,False
0738_01,Mars,TRAPPIST-1e,True
0740_01,Europa,55 Cancri e,False
0740_02,Europa,55 Cancri e,True
0740_03,Europa,TRAPPIST-1e,False
0743_01,Earth,TRAPPIST-1e,True
0746_01,Earth,TRAPPIST-1e,True
0750_01,Earth,55 Cancri e,False
0753_01,Europa,,True
0753_02,Europa,55 Cancri e,False
0753_03,Europa,55 Cancri e,True
0754_01,Europa,55 Cancri e,True
0756_01,Europa,55 Cancri e,True
0756_02,Europa,TRAPPIST-1e,False
0756_03,Europa,TRAPPIST-1e,True
0757_01,Mars,55 Cancri e,False
0761_01,Europa,,False
0762_01,Earth,PSO J318.5-22,True
0764_01,Earth,TRAPPIST-1e,True
0765_01,Mars,PSO J318.5-22,False
0765_02,Mars,TRAPPIST-1e,False
0767_01,Earth,TRAPPIST-1e,False
0768_01,Europa,55 Cancri e,False
0768_02,Europa,TRAPPIST-1e,True
0769_01,Europa,55 Cancri e,True
0770_01,Earth,TRAPPIST-1e,True
0770_02,Earth,TRAPPIST-1e,False
0770_03,Earth,TRAPPIST-1e,True
0770_04,Earth,PSO J318.5-22,True
0770_05,Earth,55 Cancri e,False
0770_06,Earth,PSO J318.5-22,True
0771_01,Earth,TRAPPIST-1e,True
0772_01,Europa,55 Cancri e,False
0772_02,Europa,55 Cancri e,True
0772_03,,TRAPPIST-1e,True
0772_04,Europa,55 Cancri e,False
0773_01,Earth,TRAPPIST-1e,False
0776_01,Earth,TRAPPIST-1e,False
0777_01,Europa,TRAPPIST-1e,False
0779_01,Earth,,False
0781_01,Earth,PSO J318.5-22,False
0782_01,Mars,TRAPPIST-1e,True
0784_01,Europa,55 Cancri e,True
0785_01,Earth,TRAPPIST-1e,False
0786_01,Earth,TRAPPIST-1e,True
0787_01,Earth,TRAPPIST-1e,True
0788_01,Earth,55 Cancri e,False
0789_01,Europa,TRAPPIST-1e,False
0789_02,Europa,TRAPPIST-1e,False
0789_03,Europa,TRAPPIST-1e,True
0790_01,Earth,PSO J318.5-22,True
0791_01,Earth,PSO J318.5-22,True
0793_01,Earth,PSO J318.5-22,False
0794_01,Mars,55 Cancri e,True
0794_02,Mars,55 Cancri e,True
0795_01,Earth,TRAPPIST-1e,False
0796_01,Europa,55 Cancri e,True
0797_01,Earth,TRAPPIST-1e,False
0798_01,Mars,PSO J318.5-22,True
0799_01,Europa,55 Cancri e,False
0802_01,Mars,TRAPPIST-1e,True
0805_01,Europa,55 Cancri e,False
0806_01,Earth,TRAPPIST-1e,False
0806_02,Earth,TRAPPIST-1e,False
0808_01,Earth,TRAPPIST-1e,False
0809_01,Mars,TRAPPIST-1e,False
0809_02,Mars,TRAPPIST-1e,False
0809_03,Mars,TRAPPIST-1e,False
0809_04,Mars,TRAPPIST-1e,False
0811_01,Mars,PSO J318.5-22,False
0811_02,Mars,TRAPPIST-1e,True
0811_03,Mars,TRAPPIST-1e,False
0813_01,Mars,TRAPPIST-1e,True
0815_01,Earth,TRAPPIST-1e,False
0816_01,Europa,55 Cancri e,False
0817_01,Earth,TRAPPIST-1e,True
0818_01,Europa,TRAPPIST-1e,False
0819_01,Earth,PSO J318.5-22,True
0820_01,Earth,55 Cancri e,False
0820_02,Earth,TRAPPIST-1e,False
0822_01,Earth,TRAPPIST-1e,False
0823_01,Earth,55 Cancri e,True
0823_02,Earth,55 Cancri e,False
0824_01,Mars,TRAPPIST-1e,False
0825_01,Earth,TRAPPIST-1e,True
0826_01,Earth,TRAPPIST-1e,False
0828_01,Earth,TRAPPIST-1e,False
0828_02,Earth,TRAPPIST-1e,False
0829_01,Earth,PSO J318.5-22,False
0830_01,Earth,TRAPPIST-1e,False
0833_01,Europa,55 Cancri e,True
0834_01,Earth,TRAPPIST-1e,False
0835_01,Earth,55 Cancri e,False
0836_01,Mars,PSO J318.5-22,False
0839_01,Europa,TRAPPIST-1e,False
0840_01,Earth,TRAPPIST-1e,True
0845_01,Europa,55 Cancri e,False
0846_01,Earth,TRAPPIST-1e,True
0848_01,Mars,TRAPPIST-1e,True
0848_02,Mars,TRAPPIST-1e,True
0849_01,Europa,TRAPPIST-1e,False
0849_02,Europa,55 Cancri e,True
0850_01,Mars,TRAPPIST-1e,True
0851_01,Earth,55 Cancri e,False
0853_01,,55 Cancri e,True
0859_01,Earth,TRAPPIST-1e,True
0860_01,Earth,TRAPPIST-1e,False
0863_01,Earth,TRAPPIST-1e,True
0863_02,Earth,TRAPPIST-1e,False
0863_03,Earth,TRAPPIST-1e,True
0865_01,Europa,55 Cancri e,True
0865_02,Europa,55 Cancri e,True
0867_01,Earth,TRAPPIST-1e,False
0868_01,Earth,TRAPPIST-1e,True
0869_01,Earth,TRAPPIST-1e,False
0870_01,Earth,PSO J318.5-22,False
0871_01,Europa,TRAPPIST-1e,False
0873_01,Earth,TRAPPIST-1e,False
0874_01,Earth,TRAPPIST-1e,False
0875_01,Earth,TRAPPIST-1e,False
0876_01,Earth,TRAPPIST-1e,False
0877_01,Europa,55 Cancri e,True
0878_01,Mars,PSO J318.5-22,False
0879_01,Earth,TRAPPIST-1e,False
0881_01,Europa,TRAPPIST-1e,False
0883_01,Earth,TRAPPIST-1e,False
0885_01,Earth,TRAPPIST-1e,True
0885_02,Earth,55 Cancri e,True
0889_01,Europa,TRAPPIST-1e,False
0889_02,Europa,55 Cancri e,False
0890_01,Mars,TRAPPIST-1e,False
0893_01,Earth,55 Cancri e,True
0898_01,Earth,TRAPPIST-1e,True
0899_01,Earth,TRAPPIST-1e,False
0899_02,Earth,TRAPPIST-1e,True
0901_01,Mars,TRAPPIST-1e,False
0902_01,Earth,TRAPPIST-1e,False
0903_01,Earth,55 Cancri e,True
0904_01,Europa,TRAPPIST-1e,False
0905_01,Mars,PSO J318.5-22,False
0906_01,Earth,55 Cancri e,False
0907_01,Europa,55 Cancri e,False
0907_02,Europa,TRAPPIST-1e,False
0910_01,Earth,TRAPPIST-1e,True
0911_01,Mars,TRAPPIST-1e,False
0911_02,,TRAPPIST-1e,False
0912_01,Europa,TRAPPIST-1e,False
0913_01,Europa,55 Cancri e,False
0915_01,Earth,TRAPPIST-1e,False
0918_01,Earth,TRAPPIST-1e,False
0919_01,Earth,PSO J318.5-22,False
0921_01,Earth,PSO J318.5-22,True
0922_01,Europa,55 Cancri e,True
0922_02,Europa,55 Cancri e,False
0923_01,Europa,55 Cancri e,False
0923_02,Europa,TRAPPIST-1e,True
0924_01,Earth,TRAPPIST-1e,False
0925_01,Mars,TRAPPIST-1e,False
0925_02,Mars,TRAPPIST-1e,True
0925_03,Mars,TRAPPIST-1e,True
0926_01,Europa,55 Cancri e,False
0926_02,Europa,TRAPPIST-1e,False
0927_01,Earth,TRAPPIST-1e,False
0928_01,Earth,PSO J318.5-22,True
0930_01,Earth,TRAPPIST-1e,False
0930_02,Earth,TRAPPIST-1e,True
0931_01,Earth,TRAPPIST-1e,False
0932_01,Mars,TRAPPIST-1e,True
0933_01,Europa,TRAPPIST-1e,False
0933_02,Europa,TRAPPIST-1e,False
0935_01,Earth,TRAPPIST-1e,False
0938_01,Earth,TRAPPIST-1e,False
0938_02,Earth,TRAPPIST-1e,False
0938_03,Earth,TRAPPIST-1e,False
0939_01,Earth,,True
0940_01,Earth,TRAPPIST-1e,False
0941_01,Earth,TRAPPIST-1e,False
0942_01,Mars,TRAPPIST-1e,False
0944_01,Earth,TRAPPIST-1e,False
0944_02,Earth,55 Cancri e,False
0946_01,Earth,TRAPPIST-1e,False
0947_01,Earth,55 Cancri e,False
0949_01,Earth,55 Cancri e,True
0951_01,Earth,PSO J318.5-22,True
0952_01,Mars,TRAPPIST-1e,False
0953_01,Earth,PSO J318.5-22,False
0955_01,Earth,55 Cancri e,True
0956_01,Earth,TRAPPIST-1e,False
0957_01,Mars,TRAPPIST-1e,True
0960_01,Earth,TRAPPIST-1e,False
0961_01,Earth,55 Cancri e,False
0964_01,Europa,TRAPPIST-1e,True
0964_02,Europa,TRAPPIST-1e,True
0965_01,Mars,TRAPPIST-1e,False
0966_01,Earth,TRAPPIST-1e,False
0968_01,Earth,TRAPPIST-1e,False
0969_01,Mars,TRAPPIST-1e,True
0970_01,Earth,TRAPPIST-1e,True
0971_01,Earth,TRAPPIST-1e,True
0972_01,Earth,TRAPPIST-1e,False
0975_01,Earth,55 Cancri e,False
0976_01,Earth,TRAPPIST-1e,True
0978_01,Earth,TRAPPIST-1e,False
0979_01,Europa,,False
0982_01,Earth,PSO J318.5-22,True
0982_02,Earth,TRAPPIST-1e,False
0983_01,Earth,55 Cancri e,True
0984_01,Earth,TRAPPIST-1e,False
0984_02,Earth,TRAPPIST-1e,False
0984_03,Earth,TRAPPIST-1e,False
0984_04,Earth,TRAPPIST-1e,True
0984_05,Earth,55 Cancri e,False
0984_06,Earth,TRAPPIST-1e,True
0984_07,Earth,PSO J318.5-22,True
0984_08,Earth,TRAPPIST-1e,True
0985_01,Earth,55 Cancri e,False
0987_01,Earth,TRAPPIST-1e,False
0988_01,,TRAPPIST-1e,False
0988_02,Earth,TRAPPIST-1e,False
0989_01,Earth,TRAPPIST-1e,False
0990_01,Earth,PSO J318.5-22,False
0991_01,Earth,TRAPPIST-1e,True
0992_01,Europa,TRAPPIST-1e,False
0992_02,Europa,TRAPPIST-1e,False
0992_03,Europa,55 Cancri e,False
0992_04,Europa,55 Cancri e,False
0992_05,Europa,55 Cancri e,True
0992_06,Europa,55 Cancri e,False
0993_01,Earth,55 Cancri e,False
0994_01,Earth,TRAPPIST-1e,True
0994_02,Earth,TRAPPIST-1e,False
0995_01,Europa,55 Cancri e,True
0997_01,Mars,TRAPPIST-1e,False
0998_01,Europa,TRAPPIST-1e,False
1000_01,Mars,,False
1001_01,Earth,TRAPPIST-1e,True
1002_01,Mars,55 Cancri e,False
1002_02,Mars,TRAPPIST-1e,False
1002_03,Mars,TRAPPIST-1e,True
1004_01,Europa,55 Cancri e,True
1005_01,Earth,TRAPPIST-1e,False
1006_01,Earth,TRAPPIST-1e,False
1006_02,Earth,TRAPPIST-1e,True
1006_03,Earth,TRAPPIST-1e,False
1008_01,Europa,55 Cancri e,True
1008_02,Europa,TRAPPIST-1e,True
1011_01,Earth,TRAPPIST-1e,False
1011_02,Earth,TRAPPIST-1e,True
1012_01,Earth,TRAPPIST-1e,True
1013_01,Earth,TRAPPIST-1e,True
1014_01,Mars,TRAPPIST-1e,True
1015_01,Earth,TRAPPIST-1e,False
1017_01,Earth,TRAPPIST-1e,False
1018_01,Earth,TRAPPIST-1e,True
1019_01,Earth,,False
1020_01,Mars,TRAPPIST-1e,True
1022_01,Earth,TRAPPIST-1e,False
1024_01,Earth,55 Cancri e,False
1024_02,Earth,TRAPPIST-1e,True
1024_03,,55 Cancri e,False
1024_04,Earth,55 Cancri e,False
1025_01,Earth,TRAPPIST-1e,False
1026_01,Earth,TRAPPIST-1e,True
1027_01,Mars,TRAPPIST-1e,False
1027_02,Mars,TRAPPIST-1e,False
1027_03,Mars,TRAPPIST-1e,False
1027_04,Mars,55 Cancri e,False
1029_01,Mars,TRAPPIST-1e,True
1030_01,Earth,TRAPPIST-1e,False
1031_01,Earth,TRAPPIST-1e,False
1032_01,Earth,PSO J318.5-22,True
1033_01,Earth,TRAPPIST-1e,True
1034_01,Earth,TRAPPIST-1e,False
1035_01,Mars,55 Cancri e,False
1036_01,Earth,PSO J318.5-22,True
1038_01,Earth,TRAPPIST-1e,False
1040_01,Earth,PSO J318.5-22,False
1041_01,Europa,TRAPPIST-1e,True
1043_01,Earth,TRAPPIST-1e,False
1045_01,Europa,TRAPPIST-1e,False
1045_02,Europa,TRAPPIST-1e,False
1046_01,Earth,TRAPPIST-1e,False
1047_01,Earth,TRAPPIST-1e,True
1048_01,Earth,TRAPPIST-1e,False
1049_01,Mars,55 Cancri e,True
1049_02,Mars,TRAPPIST-1e,True
1051_01,Earth,TRAPPIST-1e,False
1052_01,Earth,55 Cancri e,False
1053_01,Earth,PSO J318.5-22,False
1054_01,Earth,TRAPPIST-1e,False
1056_01,,TRAPPIST-1e,True
1056_02,Mars,55 Cancri e,True
1057_01,Europa,55 Cancri e,True
1058_01,Earth,TRAPPIST-1e,False
1060_01,Earth,TRAPPIST-1e,False
1062_01,Earth,TRAPPIST-1e,False
1063_01,,TRAPPIST-1e,False
1063_02,Europa,TRAPPIST-1e,True
1065_01,Mars,TRAPPIST-1e,True
1066_01,Mars,TRAPPIST-1e,True
1068_01,Earth,PSO J318.5-22,True
1071_01,,TRAPPIST-1e,False
1075_01,Europa,TRAPPIST-1e,True
1075_02,Europa,TRAPPIST-1e,True
1076_01,Earth,TRAPPIST-1e,True
1077_01,Earth,TRAPPIST-1e,True
1078_01,Earth,55 Cancri e,False
1079_01,Earth,55 Cancri e,False
1080_01,Mars,TRAPPIST-1e,False
1082_01,Mars,TRAPPIST-1e,False
1083_01,Mars,TRAPPIST-1e,True
1083_02,Mars,TRAPPIST-1e,True
1083_03,Mars,TRAPPIST-1e,False
1084_01,Earth,TRAPPIST-1e,False
1085_01,Earth,TRAPPIST-1e,True
1086_01,Earth,TRAPPIST-1e,True
1086_02,Earth,TRAPPIST-1e,False
1086_03,Earth,TRAPPIST-1e,True
1086_04,Earth,,False
1086_05,Earth,TRAPPIST-1e,False
1088_01,Earth,PSO J318.5-22,True
1089_01,,55 Cancri e,True
1089_02,Europa,TRAPPIST-1e,False
1091_01,Mars,TRAPPIST-1e,True
1093_01,Mars,TRAPPIST-1e,False
1094_01,Earth,TRAPPIST-1e,False
1095_01,Europa,TRAPPIST-1e,True
1096_01,Earth,TRAPPIST-1e,False
1097_01,Mars,TRAPPIST-1e,True
1099_01,Earth,PSO J318.5-22,False
1100_01,Mars,TRAPPIST-1e,False
1100_02,Mars,TRAPPIST-1e,False
1100_03,Mars,TRAPPIST-1e,False
1100_04,Mars,TRAPPIST-1e,False
1102_01,Mars,PSO J318.5-22,True
1105_01,Earth,TRAPPIST-1e,False
1108_01,Mars,TRAPPIST-1e,False
1108_02,Mars,TRAPPIST-1e,True
1110_01,Europa,TRAPPIST-1e,False
1110_02,Europa,55 Cancri e,False
1112_01,Europa,55 Cancri e,False
1113_01,Earth,TRAPPIST-1e,False
1114_01,Mars,TRAPPIST-1e,False
1114_02,Mars,TRAPPIST-1e,False
1115_01,Earth,TRAPPIST-1e,True
1116_01,Earth,TRAPPIST-1e,False
1116_02,Earth,TRAPPIST-1e,True
1116_03,Earth,TRAPPIST-1e,True
1117_01,Earth,TRAPPIST-1e,False
1121_01,Earth,PSO J318.5-22,False
1123_01,Europa,TRAPPIST-1e,False
1127_01,Europa,55 Cancri e,True
1129_01,Earth,TRAPPIST-1e,False
1130_01,Mars,TRAPPIST-1e,True
1130_02,Mars,55 Cancri e,False
1132_01,Earth,TRAPPIST-1e,True
1133_01,Mars,TRAPPIST-1e,False
1134_01,Europa,55 Cancri e,True
1136_01,Earth,TRAPPIST-1e,False
1140_01,Europa,TRAPPIST-1e,False
1140_02,Europa,TRAPPIST-1e,True
1140_03,Europa,55 Cancri e,True
1141_01,Earth,TRAPPIST-1e,True
1142_01,Earth,TRAPPIST-1e,False
1144_01,Earth,TRAPPIST-1e,False
1144_02,Earth,TRAPPIST-1e,False
1144_03,Earth,TRAPPIST-1e,False
1146_01,Earth,55 Cancri e,False
1147_01,Europa,TRAPPIST-1e,True
1148_01,Europa,55 Cancri e,True
1148_02,Europa,55 Cancri e,False
1148_03,Europa,TRAPPIST-1e,False
1148_04,Europa,55 Cancri e,False
1148_05,Europa,,True
1148_06,Europa,TRAPPIST-1e,True
1148_07,Europa,55 Cancri e,False
1149_01,Earth,55 Cancri e,False
1149_02,Earth,TRAPPIST-1e,False
1149_03,Earth,TRAPPIST-1e,True
1149_04,Earth,TRAPPIST-1e,False
1149_05,Earth,55 Cancri e,False
1150_01,Earth,55 Cancri e,True
1152_01,Mars,TRAPPIST-1e,False
1153_01,Earth,TRAPPIST-1e,True
1154_01,Europa,TRAPPIST-1e,True
1154_02,Europa,TRAPPIST-1e,True
1154_03,Europa,55 Cancri e,True
1155_01,Earth,TRAPPIST-1e,False
1155_02,Earth,TRAPPIST-1e,True
1156_01,Europa,TRAPPIST-1e,False
1156_02,Europa,TRAPPIST-1e,True
1161_01,Europa,55 Cancri e,False
1161_02,Europa,55 Cancri e,False
1162_01,Europa,TRAPPIST-1e,False
1163_01,Earth,55 Cancri e,False
1165_01,Europa,55 Cancri e,False
1165_02,Europa,TRAPPIST-1e,False
1165_03,Europa,TRAPPIST-1e,True
1165_04,Europa,TRAPPIST-1e,True
1166_01,Europa,55 Cancri e,False
1167_01,Mars,TRAPPIST-1e,True
1168_01,Earth,TRAPPIST-1e,False
1169_01,Mars,TRAPPIST-1e,True
1170_01,Earth,TRAPPIST-1e,False
1173_01,Earth,PSO J318.5-22,False
1174_01,Earth,TRAPPIST-1e,True
1175_01,Mars,TRAPPIST-1e,True
1177_01,Europa,TRAPPIST-1e,True
1178_01,Earth,TRAPPIST-1e,False
1179_01,Europa,TRAPPIST-1e,True
1180_01,Earth,TRAPPIST-1e,False
1182_01,Mars,55 Cancri e,True
1182_02,Mars,TRAPPIST-1e,False
1182_03,Mars,TRAPPIST-1e,False
1185_01,Mars,TRAPPIST-1e,False
1186_01,Earth,TRAPPIST-1e,False
1186_02,Earth,TRAPPIST-1e,False
1186_03,Earth,TRAPPIST-1e,True
1186_04,Earth,TRAPPIST-1e,False
1186_05,Earth,TRAPPIST-1e,False
1187_01,Earth,TRAPPIST-1e,False
1187_02,Earth,TRAPPIST-1e,False
1187_03,Earth,TRAPPIST-1e,False
1188_01,Europa,TRAPPIST-1e,False
1190_01,Earth,TRAPPIST-1e,False
1191_01,Earth,TRAPPIST-1e,False
1192_01,Earth,TRAPPIST-1e,False
1193_01,Europa,TRAPPIST-1e,True
1193_02,Europa,55 Cancri e,True
1195_01,Earth,55 Cancri e,False
1197_01,Europa,55 Cancri e,False
1198_01,Mars,TRAPPIST-1e,False
1199_01,Earth,TRAPPIST-1e,False
1203_01,Europa,55 Cancri e,False
1206_01,Earth,TRAPPIST-1e,False
1208_01,Earth,TRAPPIST-1e,False
1210_01,Earth,TRAPPIST-1e,True
1210_02,Earth,TRAPPIST-1e,False
1211_01,Earth,PSO J318.5-22,True
1211_02,Earth,TRAPPIST-1e,True
1211_03,Earth,TRAPPIST-1e,True
1211_04,Earth,TRAPPIST-1e,True
1211_05,Earth,55 Cancri e,False
1211_06,Earth,TRAPPIST-1e,True
1211_07,Earth,55 Cancri e,False
1212_01,Earth,TRAPPIST-1e,False
1213_01,Earth,TRAPPIST-1e,False
1214_01,Earth,55 Cancri e,True
1215_01,Earth,TRAPPIST-1e,True
1216_01,Earth,TRAPPIST-1e,False
1218_01,Earth,TRAPPIST-1e,False
1220_01,Europa,TRAPPIST-1e,False
1221_01,Earth,TRAPPIST-1e,False
1221_02,Earth,TRAPPIST-1e,False
1222_01,Earth,TRAPPIST-1e,False
1223_01,Europa,55 Cancri e,True
1225_01,Earth,TRAPPIST-1e,False
1228_01,Mars,TRAPPIST-1e,True
1228_02,Mars,TRAPPIST-1e,False
1229_01,Earth,TRAPPIST-1e,False
1230_01,Earth,TRAPPIST-1e,False
1231_01,Mars,TRAPPIST-1e,True
1232_01,Europa,TRAPPIST-1e,True
1232_02,Europa,55 Cancri e,False
1233_01,Earth,PSO J318.5-22,True
1234_01,Earth,PSO J318.5-22,False
1235_01,Earth,TRAPPIST-1e,False
1236_01,Earth,55 Cancri e,False
1238_01,Europa,TRAPPIST-1e,False
1238_02,Europa,TRAPPIST-1e,True
1239_01,Earth,PSO J318.5-22,False
1240_01,Earth,TRAPPIST-1e,False
1242_01,Europa,55 Cancri e,False
1243_01,Europa,TRAPPIST-1e,False
1243_02,Europa,TRAPPIST-1e,False
1246_01,Earth,TRAPPIST-1e,False
1248_01,Earth,PSO J318.5-22,False
1250_01,Earth,TRAPPIST-1e,False
1254_01,Mars,TRAPPIST-1e,False
1254_02,Mars,TRAPPIST-1e,False
1255_01,Mars,TRAPPIST-1e,True
1255_02,Mars,TRAPPIST-1e,True
1256_01,Mars,TRAPPIST-1e,False
1258_01,Europa,55 Cancri e,False
1259_01,Earth,TRAPPIST-1e,False
1260_01,Earth,PSO J318.5-22,True
1261_01,Europa,55 Cancri e,False
1263_01,Mars,TRAPPIST-1e,False
1264_01,Earth,TRAPPIST-1e,False
1267_01,Earth,PSO J318.5-22,True
1269_01,Mars,TRAPPIST-1e,False
1271_01,Earth,PSO J318.5-22,True
1273_01,Earth,TRAPPIST-1e,False
1274_01,Earth,55 Cancri e,False
1278_01,Earth,TRAPPIST-1e,True
1279_01,Europa,55 Cancri e,True
1280_01,Earth,PSO J318.5-22,False
1281_01,Earth,TRAPPIST-1e,True
1282_01,Earth,PSO J318.5-22,True
1283_01,Earth,TRAPPIST-1e,False
1284_01,Mars,,True
1285_01,Earth,55 Cancri e,False
1286_01,Mars,TRAPPIST-1e,True
1287_01,Mars,TRAPPIST-1e,True
1287_02,Mars,55 Cancri e,True
1287_03,Mars,TRAPPIST-1e,False
1288_01,Earth,TRAPPIST-1e,False
1289_01,Earth,TRAPPIST-1e,False
1289_02,Earth,TRAPPIST-1e,False
1291_01,Mars,TRAPPIST-1e,False
1292_01,Europa,55 Cancri e,False
1292_02,Europa,TRAPPIST-1e,False
1293_01,Earth,TRAPPIST-1e,False
1294_01,Europa,TRAPPIST-1e,True
1294_02,Europa,PSO J318.5-22,True
1294_03,Europa,TRAPPIST-1e,False
1295_01,Earth,TRAPPIST-1e,True
1299_01,Earth,TRAPPIST-1e,False
1300_01,Earth,55 Cancri e,False
1302_01,Mars,55 Cancri e,False
1304_01,Earth,55 Cancri e,True
1304_02,Earth,TRAPPIST-1e,False
1304_03,Earth,TRAPPIST-1e,False
1304_04,Earth,TRAPPIST-1e,False
1304_05,Earth,TRAPPIST-1e,True
1304_06,Earth,PSO J318.5-22,False
1306_01,Europa,TRAPPIST-1e,False
1306_02,Europa,55 Cancri e,False
1307_01,Earth,TRAPPIST-1e,True
1308_01,Europa,55 Cancri e,True
1308_02,Europa,55 Cancri e,False
1308_03,Europa,55 Cancri e,False
1308_04,Europa,55 Cancri e,True
1309_01,Earth,TRAPPIST-1e,False
1310_01,Europa,TRAPPIST-1e,False
1311_01,Mars,,False
1311_02,Mars,TRAPPIST-1e,False
1311_03,Mars,TRAPPIST-1e,False
1312_01,Earth,55 Cancri e,True
1316_01,Europa,TRAPPIST-1e,True
1316_02,Europa,55 Cancri e,False
1317_01,Mars,TRAPPIST-1e,False
1322_01,Earth,TRAPPIST-1e,True
1323_01,Earth,55 Cancri e,True
1324_01,Earth,55 Cancri e,True
1324_02,Earth,55 Cancri e,False
1324_03,Earth,TRAPPIST-1e,True
1325_01,Earth,TRAPPIST-1e,True
1325_02,Earth,TRAPPIST-1e,False
1325_03,Earth,TRAPPIST-1e,True
1326_01,Mars,TRAPPIST-1e,False
1326_02,Mars,TRAPPIST-1e,False
1328_01,Earth,TRAPPIST-1e,True
1330_01,Mars,TRAPPIST-1e,False
1330_02,Mars,TRAPPIST-1e,False
1331_01,Earth,PSO J318.5-22,True
1332_01,Earth,TRAPPIST-1e,False
1333_01,Earth,PSO J318.5-22,False
1335_01,Earth,TRAPPIST-1e,True
1336_01,Earth,TRAPPIST-1e,True
1337_01,Earth,55 Cancri e,True
1340_01,Earth,TRAPPIST-1e,True
1342_01,Earth,TRAPPIST-1e,False
1345_01,Earth,TRAPPIST-1e,False
1347_01,,TRAPPIST-1e,False
1348_01,Europa,TRAPPIST-1e,False
1348_02,Europa,TRAPPIST-1e,True
1350_01,Earth,55 Cancri e,True
1350_02,Earth,TRAPPIST-1e,False
1350_03,Earth,PSO J318.5-22,False
1350_04,Earth,PSO J318.5-22,True
1351_01,Earth,TRAPPIST-1e,False
1352_01,Mars,TRAPPIST-1e,False
1353_01,Mars,TRAPPIST-1e,False
1353_02,Mars,TRAPPIST-1e,False
1353_03,Mars,TRAPPIST-1e,True
1353_04,Mars,TRAPPIST-1e,False
1355_01,Earth,PSO J318.5-22,True
1356_01,Earth,TRAPPIST-1e,False
1357_01,Mars,TRAPPIST-1e,True
1360_01,Earth,TRAPPIST-1e,False
1362_01,Earth,TRAPPIST-1e,False
1365_01,Europa,55 Cancri e,False
1365_02,Europa,TRAPPIST-1e,True
1366_01,Earth,55 Cancri e,True
1368_01,Earth,TRAPPIST-1e,True
1370_01,Earth,TRAPPIST-1e,False
1371_01,Mars,TRAPPIST-1e,True
1375_01,Earth,TRAPPIST-1e,False
1375_02,Earth,TRAPPIST-1e,False
1376_01,Earth,TRAPPIST-1e,True
1377_01,Europa,TRAPPIST-1e,False
1378_01,Earth,TRAPPIST-1e,False
1378_02,Earth,TRAPPIST-1e,False
1379_01,Earth,TRAPPIST-1e,False
1380_01,Europa,55 Cancri e,False
1381_01,Earth,PSO J318.5-22,True
1382_01,Earth,,False
1383_01,Europa,TRAPPIST-1e,True
1384_01,Earth,TRAPPIST-1e,False
1384_02,Earth,TRAPPIST-1e,True
1384_03,Earth,TRAPPIST-1e,False
1384_04,Earth,TRAPPIST-1e,False
1384_05,Earth,,False
1385_01,,TRAPPIST-1e,False
1386_01,Earth,TRAPPIST-1e,True
1387_01,Mars,TRAPPIST-1e,False
1389_01,Earth,55 Cancri e,True
1390_01,Earth,PSO J318.5-22,True
1391_01,Mars,TRAPPIST-1e,True
1391_02,Mars,TRAPPIST-1e,False
1391_03,Mars,,False
1393_01,Mars,TRAPPIST-1e,False
1393_02,Mars,TRAPPIST-1e,False
1395_01,Earth,TRAPPIST-1e,False
1397_01,Earth,TRAPPIST-1e,False
1398_01,Earth,TRAPPIST-1e,False
1399_01,Earth,TRAPPIST-1e,False
1400_01,Earth,55 Cancri e,True
1401_01,Earth,TRAPPIST-1e,True
1402_01,Earth,PSO J318.5-22,True
1402_02,Earth,55 Cancri e,True
1403_01,Earth,TRAPPIST-1e,False
1404_01,Europa,TRAPPIST-1e,False
